Iteration,MMAS
16038,10856.516
16039,10856.516
16040,10856.516
16041,10856.516
16042,10856.516
16043,10856.516
16044,10856.516
16045,10856.516
16046,10856.516
16047,10856.516
16048,10856.516
16049,10856.516
16050,10856.516
16051,10856.516
16052,10856.516
16053,10856.516
16054,10856.516
16055,10856.516
16056,10856.516
16057,10856.516
16058,10856.516
16059,10856.516
16060,10856.516
16061,10856.516
16062,10856.516
16063,10856.516
16064,10856.516
16065,10856.516
16066,10856.516
16067,10856.516
16068,10856.516
16069,10856.516
16070,10856.516
16071,10856.516
16072,10856.516
16073,10856.516
16074,10856.516
16075,10856.516
16076,10856.516
16077,10856.516
16078,10856.516
16079,10856.516
16080,10856.516
16081,10856.516
16082,10856.516
16083,10856.516
16084,10856.516
16085,10856.516
16086,10856.516
16087,10856.516
16088,10856.516
16089,10856.516
16090,10856.516
16091,10856.516
16092,10856.516
16093,10856.516
16094,10856.516
16095,10856.516
16096,10856.516
16097,10856.516
16098,10856.516
16099,10856.516
16100,10856.516
16101,10856.516
16102,10856.516
16103,10856.516
16104,10856.516
16105,10856.516
16106,10856.516
16107,10856.516
16108,10856.516
16109,10856.516
16110,10856.516
16111,10856.516
16112,10856.516
16113,10856.516
16114,10856.516
16115,10856.516
16116,10856.516
16117,10856.516
16118,10856.516
16119,10856.516
16120,10856.516
16121,10856.516
16122,10856.516
16123,10856.516
16124,10856.516
16125,10856.516
16126,10856.516
16127,10856.516
16128,10856.516
16129,10856.516
16130,10856.516
16131,10856.516
16132,10856.516
16133,10856.516
16134,10856.516
16135,10856.516
16136,10856.516
16137,10856.516
16138,10856.516
16139,10856.516
16140,10856.516
16141,10856.516
16142,10856.516
16143,10856.516
16144,10856.516
16145,10856.516
16146,10856.516
16147,10856.516
16148,10856.516
16149,10856.516
16150,10856.516
16151,10856.516
16152,10856.516
16153,10856.516
16154,10856.516
16155,10856.516
16156,10856.516
16157,10856.516
16158,10856.516
16159,10856.516
16160,10856.516
16161,10856.516
16162,10856.516
16163,10856.516
16164,10856.516
16165,10856.516
16166,10856.516
16167,10856.516
16168,10856.516
16169,10856.516
16170,10856.516
16171,10856.516
16172,10856.516
16173,10856.516
16174,10856.516
16175,10856.516
16176,10856.516
16177,10856.516
16178,10856.516
16179,10856.516
16180,10856.516
16181,10856.516
16182,10856.516
16183,10856.516
16184,10856.516
16185,10856.516
16186,10856.516
16187,10856.516
16188,10856.516
16189,10856.516
16190,10856.516
16191,10856.516
16192,10856.516
16193,10856.516
16194,10856.516
16195,10856.516
16196,10856.516
16197,10856.516
16198,10856.516
16199,10856.516
16200,10856.516
16201,10856.516
16202,10856.516
16203,10856.516
16204,10856.516
16205,10856.516
16206,10856.516
16207,10856.516
16208,10856.516
16209,10856.516
16210,10856.516
16211,10856.516
16212,10856.516
16213,10856.516
16214,10856.516
16215,10856.516
16216,10856.516
16217,10856.516
16218,10856.516
16219,10856.516
16220,10856.516
16221,10856.516
16222,10856.516
16223,10856.516
16224,10856.516
16225,10856.516
16226,10856.516
16227,10856.516
16228,10856.516
16229,10856.516
16230,10856.516
16231,10856.516
16232,10856.516
16233,10856.516
16234,10856.516
16235,10856.516
16236,10856.516
16237,10856.516
16238,10856.516
16239,10856.516
16240,10856.516
16241,10856.516
16242,10856.516
16243,10856.516
16244,10856.516
16245,10856.516
16246,10856.516
16247,10856.516
16248,10856.516
16249,10856.516
16250,10856.516
16251,10856.516
16252,10856.516
16253,10856.516
16254,10856.516
16255,10856.516
16256,10856.516
16257,10856.516
16258,10856.516
16259,10856.516
16260,10856.516
16261,10856.516
16262,10856.516
16263,10856.516
16264,10856.516
16265,10856.516
16266,10856.516
16267,10856.516
16268,10856.516
16269,10856.516
16270,10856.516
16271,10856.516
16272,10856.516
16273,10856.516
16274,10856.516
16275,10856.516
16276,10856.516
16277,10856.516
16278,10856.516
16279,10856.516
16280,10856.516
16281,10856.516
16282,10856.516
16283,10856.516
16284,10856.516
16285,10856.516
16286,10856.516
16287,10856.516
16288,10856.516
16289,10856.516
16290,10856.516
16291,10856.516
16292,10856.516
16293,10856.516
16294,10856.516
16295,10856.516
16296,10856.516
16297,10856.516
16298,10856.516
16299,10856.516
16300,10856.516
16301,10856.516
16302,10856.516
16303,10856.516
16304,10856.516
16305,10856.516
16306,10856.516
16307,10856.516
16308,10856.516
16309,10856.516
16310,10856.516
16311,10856.516
16312,10856.516
16313,10856.516
16314,10856.516
16315,10856.516
16316,10856.516
16317,10856.516
16318,10856.516
16319,10856.516
16320,10856.516
16321,10856.516
16322,10856.516
16323,10856.516
16324,10856.516
16325,10856.516
16326,10856.516
16327,10856.516
16328,10856.516
16329,10856.516
16330,10856.516
16331,10856.516
16332,10856.516
16333,10856.516
16334,10856.516
16335,10856.516
16336,10856.516
16337,10856.516
16338,10856.516
16339,10856.516
16340,10856.516
16341,10856.516
16342,10856.516
16343,10856.516
16344,10856.516
16345,10856.516
16346,10856.516
16347,10856.516
16348,10856.516
16349,10856.516
16350,10856.516
16351,10856.516
16352,10856.516
16353,10856.516
16354,10856.516
16355,10856.516
16356,10856.516
16357,10856.516
16358,10856.516
16359,10856.516
16360,10856.516
16361,10856.516
16362,10856.516
16363,10856.516
16364,10856.516
16365,10856.516
16366,10856.516
16367,10856.516
16368,10856.516
16369,10856.516
16370,10856.516
16371,10856.516
16372,10856.516
16373,10856.516
16374,10856.516
16375,10856.516
16376,10856.516
16377,10856.516
16378,10856.516
16379,10856.516
16380,10856.516
16381,10856.516
16382,10856.516
16383,10856.516
16384,10856.516
16385,10856.516
16386,10856.516
16387,10856.516
16388,10856.516
16389,10856.516
16390,10856.516
16391,10856.516
16392,10856.516
16393,10856.516
16394,10856.516
16395,10856.516
16396,10856.516
16397,10856.516
16398,10856.516
16399,10856.516
16400,10856.516
16401,10856.516
16402,10856.516
16403,10856.516
16404,10856.516
16405,10856.516
16406,10856.516
16407,10856.516
16408,10856.516
16409,10856.516
16410,10856.516
16411,10856.516
16412,10856.516
16413,10856.516
16414,10856.516
16415,10856.516
16416,10856.516
16417,10856.516
16418,10856.516
16419,10856.516
16420,10856.516
16421,10856.516
16422,10856.516
16423,10856.516
16424,10856.516
16425,10856.516
16426,10856.516
16427,10856.516
16428,10856.516
16429,10856.516
16430,10856.516
16431,10856.516
16432,10856.516
16433,10856.516
16434,10856.516
16435,10856.516
16436,10856.516
16437,10856.516
16438,10856.516
16439,10856.516
16440,10856.516
16441,10856.516
16442,10856.516
16443,10856.516
16444,10856.516
16445,10856.516
16446,10856.516
16447,10856.516
16448,10856.516
16449,10856.516
16450,10856.516
16451,10856.516
16452,10856.516
16453,10856.516
16454,10856.516
16455,10856.516
16456,10856.516
16457,10856.516
16458,10856.516
16459,10856.516
16460,10856.516
16461,10856.516
16462,10856.516
16463,10856.516
16464,10856.516
16465,10856.516
16466,10856.516
16467,10856.516
16468,10856.516
16469,10856.516
16470,10856.516
16471,10856.516
16472,10856.516
16473,10856.516
16474,10856.516
16475,10856.516
16476,10856.516
16477,10856.516
16478,10856.516
16479,10856.516
16480,10856.516
16481,10856.516
16482,10856.516
16483,10856.516
16484,10856.516
16485,10856.516
16486,10856.516
16487,10856.516
16488,10856.516
16489,10856.516
16490,10856.516
16491,10856.516
16492,10856.516
16493,10856.516
16494,10856.516
16495,10856.516
16496,10856.516
16497,10856.516
16498,10856.516
16499,10856.516
16500,10856.516
16501,10856.516
16502,10856.516
16503,10856.516
16504,10856.516
16505,10856.516
16506,10856.516
16507,10856.516
16508,10856.516
16509,10856.516
16510,10856.516
16511,10856.516
16512,10856.516
16513,10856.516
16514,10856.516
16515,10856.516
16516,10856.516
16517,10856.516
16518,10856.516
16519,10856.516
16520,10856.516
16521,10856.516
16522,10856.516
16523,10856.516
16524,10856.516
16525,10856.516
16526,10856.516
16527,10856.516
16528,10856.516
16529,10856.516
16530,10856.516
16531,10856.516
16532,10856.516
16533,10856.516
16534,10856.516
16535,10856.516
16536,10856.516
16537,10856.516
16538,10856.516
16539,10856.516
16540,10856.516
16541,10856.516
16542,10856.516
16543,10856.516
16544,10856.516
16545,10856.516
16546,10856.516
16547,10856.516
16548,10856.516
16549,10856.516
16550,10856.516
16551,10856.516
16552,10856.516
16553,10856.516
16554,10856.516
16555,10856.516
16556,10856.516
16557,10856.516
16558,10856.516
16559,10856.516
16560,10856.516
16561,10856.516
16562,10856.516
16563,10856.516
16564,10856.516
16565,10856.516
16566,10856.516
16567,10856.516
16568,10856.516
16569,10856.516
16570,10856.516
16571,10856.516
16572,10856.516
16573,10856.516
16574,10856.516
16575,10856.516
16576,10856.516
16577,10856.516
16578,10856.516
16579,10856.516
16580,10856.516
16581,10856.516
16582,10856.516
16583,10856.516
16584,10856.516
16585,10856.516
16586,10856.516
16587,10856.516
16588,10856.516
16589,10856.516
16590,10856.516
16591,10856.516
16592,10856.516
16593,10856.516
16594,10856.516
16595,10856.516
16596,10856.516
16597,10856.516
16598,10856.516
16599,10856.516
16600,10856.516
16601,10856.516
16602,10856.516
16603,10856.516
16604,10856.516
16605,10856.516
16606,10856.516
16607,10856.516
16608,10856.516
16609,10856.516
16610,10856.516
16611,10856.516
16612,10856.516
16613,10856.516
16614,10856.516
16615,10856.516
16616,10856.516
16617,10856.516
16618,10856.516
16619,10856.516
16620,10856.516
16621,10856.516
16622,10856.516
16623,10856.516
16624,10856.516
16625,10856.516
16626,10856.516
16627,10856.516
16628,10856.516
16629,10856.516
16630,10856.516
16631,10856.516
16632,10856.516
16633,10856.516
16634,10856.516
16635,10856.516
16636,10856.516
16637,10856.516
16638,10856.516
16639,10856.516
16640,10856.516
16641,10856.516
16642,10856.516
16643,10856.516
16644,10856.516
16645,10856.516
16646,10856.516
16647,10856.516
16648,10856.516
16649,10856.516
16650,10856.516
16651,10856.516
16652,10856.516
16653,10856.516
16654,10856.516
16655,10856.516
16656,10856.516
16657,10856.516
16658,10856.516
16659,10856.516
16660,10856.516
16661,10856.516
16662,10856.516
16663,10856.516
16664,10856.516
16665,10856.516
16666,10856.516
16667,10856.516
16668,10856.516
16669,10856.516
16670,10856.516
16671,10856.516
16672,10856.516
16673,10856.516
16674,10856.516
16675,10856.516
16676,10856.516
16677,10856.516
16678,10856.516
16679,10856.516
16680,10856.516
16681,10856.516
16682,10856.516
16683,10856.516
16684,10856.516
16685,10856.516
16686,10856.516
16687,10856.516
16688,10856.516
16689,10856.516
16690,10856.516
16691,10856.516
16692,10856.516
16693,10856.516
16694,10856.516
16695,10856.516
16696,10856.516
16697,10856.516
16698,10856.516
16699,10856.516
16700,10856.516
16701,10856.516
16702,10856.516
16703,10856.516
16704,10856.516
16705,10856.516
16706,10856.516
16707,10856.516
16708,10856.516
16709,10856.516
16710,10856.516
16711,10856.516
16712,10856.516
16713,10856.516
16714,10856.516
16715,10856.516
16716,10856.516
16717,10856.516
16718,10856.516
16719,10856.516
16720,10856.516
16721,10856.516
16722,10856.516
16723,10856.516
16724,10856.516
16725,10856.516
16726,10856.516
16727,10856.516
16728,10856.516
16729,10856.516
16730,10856.516
16731,10856.516
16732,10856.516
16733,10856.516
16734,10856.516
16735,10856.516
16736,10856.516
16737,10856.516
16738,10856.516
16739,10856.516
16740,10856.516
16741,10856.516
16742,10856.516
16743,10856.516
16744,10856.516
16745,10856.516
16746,10856.516
16747,10856.516
16748,10856.516
16749,10856.516
16750,10856.516
16751,10856.516
16752,10856.516
16753,10856.516
16754,10856.516
16755,10856.516
16756,10856.516
16757,10856.516
16758,10856.516
16759,10856.516
16760,10856.516
16761,10856.516
16762,10856.516
16763,10856.516
16764,10856.516
16765,10856.516
16766,10856.516
16767,10856.516
16768,10856.516
16769,10856.516
16770,10856.516
16771,10856.516
16772,10856.516
16773,10856.516
16774,10856.516
16775,10856.516
16776,10856.516
16777,10856.516
16778,10856.516
16779,10856.516
16780,10856.516
16781,10856.516
16782,10856.516
16783,10856.516
16784,10856.516
16785,10856.516
16786,10856.516
16787,10856.516
16788,10856.516
16789,10856.516
16790,10856.516
16791,10856.516
16792,10856.516
16793,10856.516
16794,10856.516
16795,10856.516
16796,10856.516
16797,10856.516
16798,10856.516
16799,10856.516
16800,10856.516
16801,10856.516
16802,10856.516
16803,10856.516
16804,10856.516
16805,10856.516
16806,10856.516
16807,10856.516
16808,10856.516
16809,10856.516
16810,10856.516
16811,10856.516
16812,10856.516
16813,10856.516
16814,10856.516
16815,10856.516
16816,10856.516
16817,10856.516
16818,10856.516
16819,10856.516
16820,10856.516
16821,10856.516
16822,10856.516
16823,10856.516
16824,10856.516
16825,10856.516
16826,10856.516
16827,10856.516
16828,10856.516
16829,10856.516
16830,10856.516
16831,10856.516
16832,10856.516
16833,10856.516
16834,10856.516
16835,10856.516
16836,10856.516
16837,10856.516
16838,10856.516
16839,10856.516
16840,10856.516
16841,10856.516
16842,10856.516
16843,10856.516
16844,10856.516
16845,10856.516
16846,10856.516
16847,10856.516
16848,10856.516
16849,10856.516
16850,10856.516
16851,10856.516
16852,10856.516
16853,10856.516
16854,10856.516
16855,10856.516
16856,10856.516
16857,10856.516
16858,10856.516
16859,10856.516
16860,10856.516
16861,10856.516
16862,10856.516
16863,10856.516
16864,10856.516
16865,10856.516
16866,10856.516
16867,10856.516
16868,10856.516
16869,10856.516
16870,10856.516
16871,10856.516
16872,10856.516
16873,10856.516
16874,10856.516
16875,10856.516
16876,10856.516
16877,10856.516
16878,10856.516
16879,10856.516
16880,10856.516
16881,10856.516
16882,10856.516
16883,10856.516
16884,10856.516
16885,10856.516
16886,10856.516
16887,10856.516
16888,10856.516
16889,10856.516
16890,10856.516
16891,10856.516
16892,10856.516
16893,10856.516
16894,10856.516
16895,10856.516
16896,10856.516
16897,10856.516
16898,10856.516
16899,10856.516
16900,10856.516
16901,10856.516
16902,10856.516
16903,10856.516
16904,10856.516
16905,10856.516
16906,10856.516
16907,10856.516
16908,10856.516
16909,10856.516
16910,10856.516
16911,10856.516
16912,10856.516
16913,10856.516
16914,10856.516
16915,10856.516
16916,10856.516
16917,10856.516
16918,10856.516
16919,10856.516
16920,10856.516
16921,10856.516
16922,10856.516
16923,10856.516
16924,10856.516
16925,10856.516
16926,10856.516
16927,10856.516
16928,10856.516
16929,10856.516
16930,10856.516
16931,10856.516
16932,10856.516
16933,10856.516
16934,10856.516
16935,10856.516
16936,10856.516
16937,10856.516
16938,10856.516
16939,10856.516
16940,10856.516
16941,10856.516
16942,10856.516
16943,10856.516
16944,10856.516
16945,10856.516
16946,10856.516
16947,10856.516
16948,10856.516
16949,10856.516
16950,10856.516
16951,10856.516
16952,10856.516
16953,10856.516
16954,10856.516
16955,10856.516
16956,10856.516
16957,10856.516
16958,10856.516
16959,10856.516
16960,10856.516
16961,10856.516
16962,10856.516
16963,10856.516
16964,10856.516
16965,10856.516
16966,10856.516
16967,10856.516
16968,10856.516
16969,10856.516
16970,10856.516
16971,10856.516
16972,10856.516
16973,10856.516
16974,10856.516
16975,10856.516
16976,10856.516
16977,10856.516
16978,10856.516
16979,10856.516
16980,10856.516
16981,10856.516
16982,10856.516
16983,10856.516
16984,10856.516
16985,10856.516
16986,10856.516
16987,10856.516
16988,10856.516
16989,10856.516
16990,10856.516
16991,10856.516
16992,10856.516
16993,10856.516
16994,10856.516
16995,10856.516
16996,10856.516
16997,10856.516
16998,10856.516
16999,10856.516
17000,10856.516
17001,10856.516
17002,10856.516
17003,10856.516
17004,10856.516
17005,10856.516
17006,10856.516
17007,10856.516
17008,10856.516
17009,10856.516
17010,10856.516
17011,10856.516
17012,10856.516
17013,10856.516
17014,10856.516
17015,10856.516
17016,10856.516
17017,10856.516
17018,10856.516
17019,10856.516
17020,10856.516
17021,10856.516
17022,10856.516
17023,10856.516
17024,10856.516
17025,10856.516
17026,10856.516
17027,10856.516
17028,10856.516
17029,10856.516
17030,10856.516
17031,10856.516
17032,10856.516
17033,10856.516
17034,10856.516
17035,10856.516
17036,10856.516
17037,10856.516
17038,10856.516
17039,10856.516
17040,10856.516
17041,10856.516
17042,10856.516
17043,10856.516
17044,10856.516
17045,10856.516
17046,10856.516
17047,10856.516
17048,10856.516
17049,10856.516
17050,10856.516
17051,10856.516
17052,10856.516
17053,10856.516
17054,10856.516
17055,10856.516
17056,10856.516
17057,10856.516
17058,10856.516
17059,10856.516
17060,10856.516
17061,10856.516
17062,10856.516
17063,10856.516
17064,10856.516
17065,10856.516
17066,10856.516
17067,10856.516
17068,10856.516
17069,10856.516
17070,10856.516
17071,10856.516
17072,10856.516
17073,10856.516
17074,10856.516
17075,10856.516
17076,10856.516
17077,10856.516
17078,10856.516
17079,10856.516
17080,10856.516
17081,10856.516
17082,10856.516
17083,10856.516
17084,10856.516
17085,10856.516
17086,10856.516
17087,10856.516
17088,10856.516
17089,10856.516
17090,10856.516
17091,10856.516
17092,10856.516
17093,10856.516
17094,10856.516
17095,10856.516
17096,10856.516
17097,10856.516
17098,10856.516
17099,10856.516
17100,10856.516
17101,10856.516
17102,10856.516
17103,10856.516
17104,10856.516
17105,10856.516
17106,10856.516
17107,10856.516
17108,10856.516
17109,10856.516
17110,10856.516
17111,10856.516
17112,10856.516
17113,10856.516
17114,10856.516
17115,10856.516
17116,10856.516
17117,10856.516
17118,10856.516
17119,10856.516
17120,10856.516
17121,10856.516
17122,10856.516
17123,10856.516
17124,10856.516
17125,10856.516
17126,10856.516
17127,10856.516
17128,10856.516
17129,10856.516
17130,10856.516
17131,10856.516
17132,10856.516
17133,10856.516
17134,10856.516
17135,10856.516
17136,10856.516
17137,10856.516
17138,10856.516
17139,10856.516
17140,10856.516
17141,10856.516
17142,10856.516
17143,10856.516
17144,10856.516
17145,10856.516
17146,10856.516
17147,10856.516
17148,10856.516
17149,10856.516
17150,10856.516
17151,10856.516
17152,10856.516
17153,10856.516
17154,10856.516
17155,10856.516
17156,10856.516
17157,10856.516
17158,10856.516
17159,10856.516
17160,10856.516
17161,10856.516
17162,10856.516
17163,10856.516
17164,10856.516
17165,10856.516
17166,10856.516
17167,10856.516
17168,10856.516
17169,10856.516
17170,10856.516
17171,10856.516
17172,10856.516
17173,10856.516
17174,10856.516
17175,10856.516
17176,10856.516
17177,10856.516
17178,10856.516
17179,10856.516
17180,10856.516
17181,10856.516
17182,10856.516
17183,10856.516
17184,10856.516
17185,10856.516
17186,10856.516
17187,10856.516
17188,10856.516
17189,10856.516
17190,10856.516
17191,10856.516
17192,10856.516
17193,10856.516
17194,10856.516
17195,10856.516
17196,10856.516
17197,10856.516
17198,10856.516
17199,10856.516
17200,10856.516
17201,10856.516
17202,10856.516
17203,10856.516
17204,10856.516
17205,10856.516
17206,10856.516
17207,10856.516
17208,10856.516
17209,10856.516
17210,10856.516
17211,10856.516
17212,10856.516
17213,10856.516
17214,10856.516
17215,10856.516
17216,10856.516
17217,10856.516
17218,10856.516
17219,10856.516
17220,10856.516
17221,10856.516
17222,10856.516
17223,10856.516
17224,10856.516
17225,10856.516
17226,10856.516
17227,10856.516
17228,10856.516
17229,10856.516
17230,10856.516
17231,10856.516
17232,10856.516
17233,10856.516
17234,10856.516
17235,10856.516
17236,10856.516
17237,10856.516
17238,10856.516
17239,10856.516
17240,10856.516
17241,10856.516
17242,10856.516
17243,10856.516
17244,10856.516
17245,10856.516
17246,10856.516
17247,10856.516
17248,10856.516
17249,10856.516
17250,10856.516
17251,10856.516
17252,10856.516
17253,10856.516
17254,10856.516
17255,10856.516
17256,10856.516
17257,10856.516
17258,10856.516
17259,10856.516
17260,10856.516
17261,10856.516
17262,10856.516
17263,10856.516
17264,10856.516
17265,10856.516
17266,10856.516
17267,10856.516
17268,10856.516
17269,10856.516
17270,10856.516
17271,10856.516
17272,10856.516
17273,10856.516
17274,10856.516
17275,10856.516
17276,10856.516
17277,10856.516
17278,10856.516
17279,10856.516
17280,10856.516
17281,10856.516
17282,10856.516
17283,10856.516
17284,10856.516
17285,10856.516
17286,10856.516
17287,10856.516
17288,10856.516
17289,10856.516
17290,10856.516
17291,10856.516
17292,10856.516
17293,10856.516
17294,10856.516
17295,10856.516
17296,10856.516
17297,10856.516
17298,10856.516
17299,10856.516
17300,10856.516
17301,10856.516
17302,10856.516
17303,10856.516
17304,10856.516
17305,10856.516
17306,10856.516
17307,10856.516
17308,10856.516
17309,10856.516
17310,10856.516
17311,10856.516
17312,10856.516
17313,10856.516
17314,10856.516
17315,10856.516
17316,10856.516
17317,10856.516
17318,10856.516
17319,10856.516
17320,10856.516
17321,10856.516
17322,10856.516
17323,10856.516
17324,10856.516
17325,10856.516
17326,10856.516
17327,10856.516
17328,10856.516
17329,10856.516
17330,10856.516
17331,10856.516
17332,10856.516
17333,10856.516
17334,10856.516
17335,10856.516
17336,10856.516
17337,10856.516
17338,10856.516
17339,10856.516
17340,10856.516
17341,10856.516
17342,10856.516
17343,10856.516
17344,10856.516
17345,10856.516
17346,10856.516
17347,10856.516
17348,10856.516
17349,10856.516
17350,10856.516
17351,10856.516
17352,10856.516
17353,10856.516
17354,10856.516
17355,10856.516
17356,10856.516
17357,10856.516
17358,10856.516
17359,10856.516
17360,10856.516
17361,10856.516
17362,10856.516
17363,10856.516
17364,10856.516
17365,10856.516
17366,10856.516
17367,10856.516
17368,10856.516
17369,10856.516
17370,10856.516
17371,10856.516
17372,10856.516
17373,10856.516
17374,10856.516
17375,10856.516
17376,10856.516
17377,10856.516
17378,10856.516
17379,10856.516
17380,10856.516
17381,10856.516
17382,10856.516
17383,10856.516
17384,10856.516
17385,10856.516
17386,10856.516
17387,10856.516
17388,10856.516
17389,10856.516
17390,10856.516
17391,10856.516
17392,10856.516
17393,10856.516
17394,10856.516
17395,10856.516
17396,10856.516
17397,10856.516
17398,10856.516
17399,10856.516
17400,10856.516
17401,10856.516
17402,10856.516
17403,10856.516
17404,10856.516
17405,10856.516
17406,10856.516
17407,10856.516
17408,10856.516
17409,10856.516
17410,10856.516
17411,10856.516
17412,10856.516
17413,10856.516
17414,10856.516
17415,10856.516
17416,10856.516
17417,10856.516
17418,10856.516
17419,10856.516
17420,10856.516
17421,10856.516
17422,10856.516
17423,10856.516
17424,10856.516
17425,10856.516
17426,10856.516
17427,10856.516
17428,10856.516
17429,10856.516
17430,10856.516
17431,10856.516
17432,10856.516
17433,10856.516
17434,10856.516
17435,10856.516
17436,10856.516
17437,10856.516
17438,10856.516
17439,10856.516
17440,10856.516
17441,10856.516
17442,10856.516
17443,10856.516
17444,10856.516
17445,10856.516
17446,10856.516
17447,10856.516
17448,10856.516
17449,10856.516
17450,10856.516
17451,10856.516
17452,10856.516
17453,10856.516
17454,10856.516
17455,10856.516
17456,10856.516
17457,10856.516
17458,10856.516
17459,10856.516
17460,10856.516
17461,10856.516
17462,10856.516
17463,10856.516
17464,10856.516
17465,10856.516
17466,10856.516
17467,10856.516
17468,10856.516
17469,10856.516
17470,10856.516
17471,10856.516
17472,10856.516
17473,10856.516
17474,10856.516
17475,10856.516
17476,10856.516
17477,10856.516
17478,10856.516
17479,10856.516
17480,10856.516
17481,10856.516
17482,10856.516
17483,10856.516
17484,10856.516
17485,10856.516
17486,10856.516
17487,10856.516
17488,10856.516
17489,10856.516
17490,10856.516
17491,10856.516
17492,10856.516
17493,10856.516
17494,10856.516
17495,10856.516
17496,10856.516
17497,10856.516
17498,10856.516
17499,10856.516
17500,10856.516
17501,10856.516
17502,10856.516
17503,10856.516
17504,10856.516
17505,10856.516
17506,10856.516
17507,10856.516
17508,10856.516
17509,10856.516
17510,10856.516
17511,10856.516
17512,10856.516
17513,10856.516
17514,10856.516
17515,10856.516
17516,10856.516
17517,10856.516
17518,10856.516
17519,10856.516
17520,10856.516
17521,10856.516
17522,10856.516
17523,10856.516
17524,10856.516
17525,10856.516
17526,10856.516
17527,10856.516
17528,10856.516
17529,10856.516
17530,10856.516
17531,10856.516
17532,10856.516
17533,10856.516
17534,10856.516
17535,10856.516
17536,10856.516
17537,10856.516
17538,10856.516
17539,10856.516
17540,10856.516
17541,10856.516
17542,10856.516
17543,10856.516
17544,10856.516
17545,10856.516
17546,10856.516
17547,10856.516
17548,10856.516
17549,10856.516
17550,10856.516
17551,10856.516
17552,10856.516
17553,10856.516
17554,10856.516
17555,10856.516
17556,10856.516
17557,10856.516
17558,10856.516
17559,10856.516
17560,10856.516
17561,10856.516
17562,10856.516
17563,10856.516
17564,10856.516
17565,10856.516
17566,10856.516
17567,10856.516
17568,10856.516
17569,10856.516
17570,10856.516
17571,10856.516
17572,10856.516
17573,10856.516
17574,10856.516
17575,10856.516
17576,10856.516
17577,10856.516
17578,10856.516
17579,10856.516
17580,10856.516
17581,10856.516
17582,10856.516
17583,10856.516
17584,10856.516
17585,10856.516
17586,10856.516
17587,10856.516
17588,10856.516
17589,10856.516
17590,10856.516
17591,10856.516
17592,10856.516
17593,10856.516
17594,10856.516
17595,10856.516
17596,10856.516
17597,10856.516
17598,10856.516
17599,10856.516
17600,10856.516
17601,10856.516
17602,10856.516
17603,10856.516
17604,10856.516
17605,10856.516
17606,10856.516
17607,10856.516
17608,10856.516
17609,10856.516
17610,10856.516
17611,10856.516
17612,10856.516
17613,10856.516
17614,10856.516
17615,10856.516
17616,10856.516
17617,10856.516
17618,10856.516
17619,10856.516
17620,10856.516
17621,10856.516
17622,10856.516
17623,10856.516
17624,10856.516
17625,10856.516
17626,10856.516
17627,10856.516
17628,10856.516
17629,10856.516
17630,10856.516
17631,10856.516
17632,10856.516
17633,10856.516
17634,10856.516
17635,10856.516
17636,10856.516
17637,10856.516
17638,10856.516
17639,10856.516
17640,10856.516
17641,10856.516
17642,10856.516
17643,10856.516
17644,10856.516
17645,10856.516
17646,10856.516
17647,10856.516
17648,10856.516
17649,10856.516
17650,10856.516
17651,10856.516
17652,10856.516
17653,10856.516
17654,10856.516
17655,10856.516
17656,10856.516
17657,10856.516
17658,10856.516
17659,10856.516
17660,10856.516
17661,10856.516
17662,10856.516
17663,10856.516
17664,10856.516
17665,10856.516
17666,10856.516
17667,10856.516
17668,10856.516
17669,10856.516
17670,10856.516
17671,10856.516
17672,10856.516
17673,10856.516
17674,10856.516
17675,10856.516
17676,10856.516
17677,10856.516
17678,10856.516
17679,10856.516
17680,10856.516
17681,10856.516
17682,10856.516
17683,10856.516
17684,10856.516
17685,10856.516
17686,10856.516
17687,10856.516
17688,10856.516
17689,10856.516
17690,10856.516
17691,10856.516
17692,10856.516
17693,10856.516
17694,10856.516
17695,10856.516
17696,10856.516
17697,10856.516
17698,10856.516
17699,10856.516
17700,10856.516
17701,10856.516
17702,10856.516
17703,10856.516
17704,10856.516
17705,10856.516
17706,10856.516
17707,10856.516
17708,10856.516
17709,10856.516
17710,10856.516
17711,10856.516
17712,10856.516
17713,10856.516
17714,10856.516
17715,10856.516
17716,10856.516
17717,10856.516
17718,10856.516
17719,10856.516
17720,10856.516
17721,10856.516
17722,10856.516
17723,10856.516
17724,10856.516
17725,10856.516
17726,10856.516
17727,10856.516
17728,10856.516
17729,10856.516
17730,10856.516
17731,10856.516
17732,10856.516
17733,10856.516
17734,10856.516
17735,10856.516
17736,10856.516
17737,10856.516
17738,10856.516
17739,10856.516
17740,10856.516
17741,10856.516
17742,10856.516
17743,10856.516
17744,10856.516
17745,10856.516
17746,10856.516
17747,10856.516
17748,10856.516
17749,10856.516
17750,10856.516
17751,10856.516
17752,10856.516
17753,10856.516
17754,10856.516
17755,10856.516
17756,10856.516
17757,10856.516
17758,10856.516
17759,10856.516
17760,10856.516
17761,10856.516
17762,10856.516
17763,10856.516
17764,10856.516
17765,10856.516
17766,10856.516
17767,10856.516
17768,10856.516
17769,10856.516
17770,10856.516
17771,10856.516
17772,10856.516
17773,10856.516
17774,10856.516
17775,10856.516
17776,10856.516
17777,10856.516
17778,10856.516
17779,10856.516
17780,10856.516
17781,10856.516
17782,10856.516
17783,10856.516
17784,10856.516
17785,10856.516
